MeasPlan.Name;VF_e_34
prodnum;ABu6ngAxcGLN_ZgA
vehiclecode;3
robot.MessplanID;3
text;25.6.22 20:55
MeasPoint.Name;Dimension.Name;Dimension.Value;Dimension.Unit;Dimension.Classification;MeasPlan.Rating;MeasPoint.Nominal;Meas.Date;Meas.Time;Tolerance.Name.0;Tolerance.Lower.0;Tolerance.Upper.0
FR_23R;G;1.563;mm;Rejected;1;0.000;20220713;060410;OK;0.000;0.000
FR_5R;G;inv.;mm;UNCLASSIFIED;1;7.000;20220713;060415;OK;-1.500;1.500
FR_11R;G;inv.;mm;UNCLASSIFIED;1;2.000;20220713;060416;OK;-2.000;1.000
FR_12R;F;0.293;mm;Rejected;1;-0.500;20220713;060420;OK;-0.500;0.500
FR_12R;G;0.574;mm;OK;1;0.500;20220713;060420;OK;-0.500;0.500
FR_9_1R;F;inv.;mm;UNCLASSIFIED;1;0.000;20220713;060421;OK;-1.000;1.000
FR_9_1R;G;inv.;mm;UNCLASSIFIED;1;3.500;20220713;060421;OK;-1.200;1.200
FR_9_2R;F;inv.;mm;UNCLASSIFIED;1;0.000;20220713;060421;OK;-1.000;1.000
FR_9_2R;G;inv.;mm;UNCLASSIFIED;1;3.500;20220713;060421;OK;-1.200;1.200
FR_13R;G;0.867;mm;OK;1;0.500;20220713;060425;OK;-0.500;0.500
SW_34_1R;F;inv.;mm;UNCLASSIFIED;1;0.000;20220713;060427;OK;-1.000;1.000
SW_34_1R;G;inv.;mm;UNCLASSIFIED;1;4.000;20220713;060427;OK;-1.000;1.000
SW_34_2R;F;-0.644;mm;OK;1;0.000;20220713;060432;OK;-1.000;1.000
SW_34_2R;G;4.401;mm;OK;1;4.000;20220713;060432;OK;-1.000;1.000
FR_7R;G;0.509;mm;Rejected;1;4.000;20220713;060435;OK;-1.500;1.500
FR_6R;F;inv.;mm;UNCLASSIFIED;1;0.000;20220713;060436;OK;-0.500;0.500
FR_6R;G;inv.;mm;UNCLASSIFIED;1;0.500;20220713;060436;OK;-0.500;0.500
SW_6R;G;3.839;mm;OK;1;4.500;20220713;060449;OK;-1.200;1.200
SW_9R;F;0.113;mm;OK;1;0.000;20220713;060452;OK;-1.000;1.000
SW_9R;G;4.433;mm;OK;1;4.000;20220713;060452;OK;-1.000;1.000
SW_12R;G;inv.;mm;UNCLASSIFIED;1;4.500;20220713;060454;OK;-1.200;1.200
FL_11_1R;F;1.543;mm;Rejected;1;-0.500;20220713;060507;OK;-1.000;1.000
FL_11_1R;G;2.820;mm;OK;1;3.000;20220713;060507;OK;-1.000;1.000
FL_11_2R;F;1.861;mm;Rejected;1;-0.500;20220713;060512;OK;-1.000;1.000
FL_11_2R;G;1.589;mm;Rejected;1;3.000;20220713;060512;OK;-1.000;1.000
FL_11_3R;F;inv.;mm;UNCLASSIFIED;1;-0.500;20220713;060513;OK;-1.000;1.000
FL_11_3R;G;inv.;mm;UNCLASSIFIED;1;3.000;20220713;060513;OK;-1.000;1.000
FL_11_4R;F;1.417;mm;Rejected;1;-0.500;20220713;060515;OK;-1.000;1.000
FL_11_4R;G;1.843;mm;Rejected;1;3.000;20220713;060515;OK;-1.000;1.000
RF_26R;F;-0.854;mm;OK;1;-1.000;20220713;060517;OK;-1.000;1.000
RF_26R;G;7.174;mm;OK;1;7.000;20220713;060517;OK;-1.000;1.000
RF_27R;F;-0.559;mm;Rejected;1;0.000;20220713;060519;OK;-0.500;0.500
RF_27R;G;inv.;mm;UNCLASSIFIED;1;0.500;20220713;060519;OK;-0.500;2.000
