MeasPlan.Name;VF_e_34
prodnum;ABu6ngAzSWKGVsA
vehiclecode;3
robot.MessplanID;3
text;25.6.22 20:55
MeasPoint.Name;Dimension.Name;Dimension.Value;Dimension.Unit;Dimension.Classification;MeasPlan.Rating;MeasPoint.Nominal;Meas.Date;Meas.Time;Tolerance.Name.0;Tolerance.Lower.0;Tolerance.Upper.0
FR_23R;G;1.681;mm;Rejected;1;0.000;20220701;044627;OK;0.000;0.000
FR_5R;G;8.980;mm;Rejected;1;7.000;20220701;044630;OK;-1.500;1.500
FR_11R;G;inv.;mm;UNCLASSIFIED;1;2.000;20220701;044632;OK;-2.000;1.000
FR_12R;F;-0.145;mm;OK;1;-0.500;20220701;044635;OK;-0.500;0.500
FR_12R;G;1.260;mm;Rejected;1;0.500;20220701;044635;OK;-0.500;0.500
FR_9_1R;F;2.884;mm;Rejected;1;0.000;20220701;044639;OK;-1.000;1.000
FR_9_1R;G;5.383;mm;Rejected;1;3.500;20220701;044639;OK;-1.200;1.200
FR_9_2R;F;1.071;mm;Rejected;1;0.000;20220701;044642;OK;-1.000;1.000
FR_9_2R;G;5.182;mm;Rejected;1;3.500;20220701;044642;OK;-1.200;1.200
FR_13R;G;0.979;mm;OK;1;0.500;20220701;044645;OK;-0.500;0.500
SW_34_1R;F;inv.;mm;UNCLASSIFIED;1;0.000;20220701;044649;OK;-1.000;1.000
SW_34_1R;G;inv.;mm;UNCLASSIFIED;1;4.000;20220701;044649;OK;-1.000;1.000
SW_34_2R;F;0.306;mm;OK;1;0.000;20220701;044651;OK;-1.000;1.000
SW_34_2R;G;4.843;mm;OK;1;4.000;20220701;044651;OK;-1.000;1.000
FR_7R;G;3.327;mm;OK;1;4.000;20220701;044654;OK;-1.500;1.500
FR_6R;F;0.332;mm;OK;1;0.000;20220701;044656;OK;-0.500;0.500
FR_6R;G;0.823;mm;OK;1;0.500;20220701;044656;OK;-0.500;0.500
SW_6R;G;inv.;mm;UNCLASSIFIED;1;4.500;20220701;044706;OK;-1.200;1.200
SW_9R;F;0.079;mm;OK;1;0.000;20220701;044709;OK;-1.000;1.000
SW_9R;G;3.571;mm;OK;1;4.000;20220701;044709;OK;-1.000;1.000
SW_12R;G;4.257;mm;OK;1;4.500;20220701;044711;OK;-1.200;1.200
FL_11_1R;F;3.791;mm;Rejected;1;-0.500;20220701;044724;OK;-1.000;1.000
FL_11_1R;G;3.666;mm;OK;1;3.000;20220701;044724;OK;-1.000;1.000
FL_11_2R;F;2.086;mm;Rejected;1;-0.500;20220701;044726;OK;-1.000;1.000
FL_11_2R;G;inv.;mm;UNCLASSIFIED;1;3.000;20220701;044726;OK;-1.000;1.000
FL_11_3R;F;0.790;mm;Rejected;1;-0.500;20220701;044728;OK;-1.000;1.000
FL_11_3R;G;1.314;mm;Rejected;1;3.000;20220701;044728;OK;-1.000;1.000
FL_11_4R;F;2.894;mm;Rejected;1;-0.500;20220701;044730;OK;-1.000;1.000
FL_11_4R;G;3.080;mm;OK;1;3.000;20220701;044730;OK;-1.000;1.000
RF_26R;F;-1.910;mm;OK;1;-1.000;20220701;044734;OK;-1.000;1.000
RF_26R;G;6.112;mm;OK;1;7.000;20220701;044734;OK;-1.000;1.000
RF_27R;F;-0.763;mm;Rejected;1;0.000;20220701;044736;OK;-0.500;0.500
RF_27R;G;inv.;mm;UNCLASSIFIED;1;0.500;20220701;044736;OK;-0.500;2.000
SW_29R;G;0.000;mm;OK;1;0.500;20220701;044622;OK;-0.500;0.500
SW_27_1R;F;-0.366;mm;OK;1;0.000;20220701;044625;OK;-1.000;1.000
SW_27_1R;G;3.765;mm;OK;1;4.000;20220701;044625;OK;-1.000;1.000
SW_27_2R;F;0.583;mm;OK;1;0.000;20220701;044628;OK;-1.000;1.000
SW_27_2R;G;4.041;mm;OK;1;4.000;20220701;044628;OK;-1.000;1.000
SW_25R;G;1.011;mm;Rejected;1;0.500;20220701;044630;OK;-0.500;0.500
SW_19R;G;0.556;mm;OK;1;0.500;20220701;044638;OK;-0.500;0.500
SW_17_1R;F;-0.962;mm;OK;1;0.000;20220701;044642;OK;-1.000;1.000
SW_17_1R;G;4.173;mm;OK;1;4.000;20220701;044642;OK;-1.000;1.000
SW_17_2R;F;-0.095;mm;OK;1;0.000;20220701;044645;OK;-1.000;1.000
SW_17_2R;G;3.412;mm;OK;1;4.000;20220701;044645;OK;-1.000;1.000
SW_16R;F;-0.793;mm;OK;1;0.000;20220701;044647;OK;-1.000;1.000
SW_16R;G;2.719;mm;OK;1;4.000;20220701;044647;OK;-2.000;1.000
RF_1_1R;F;-0.254;mm;Rejected;1;-1.500;20220701;044652;OK;-1.000;1.000
RF_1_1R;G;5.218;mm;Rejected;1;7.000;20220701;044652;OK;-1.500;1.500
RF_1_2R;F;-0.636;mm;OK;1;-1.500;20220701;044655;OK;-1.000;1.000
RF_1_2R;G;3.562;mm;OK;1;5.000;20220701;044655;OK;-1.500;1.500
RR_2_1R;F;inv.;mm;UNCLASSIFIED;1;-1.000;20220701;044657;OK;-1.000;1.000
RR_2_1R;G;13.181;mm;Rejected;1;2.000;20220701;044657;OK;-1.000;1.000
RR_2_2R;F;inv.;mm;UNCLASSIFIED;1;-1.000;20220701;044658;OK;-1.000;1.000
RR_2_2R;G;11.094;mm;Rejected;1;2.000;20220701;044658;OK;-1.000;1.000
RR_4R;F;-1.494;mm;OK;1;-1.000;20220701;044700;OK;-1.000;1.000
RR_4R;G;1.328;mm;OK;1;2.000;20220701;044700;OK;-1.000;1.000
RR_6_1R;F;0.068;mm;OK;1;0.500;20220701;044702;OK;-0.500;1.000
