MeasPlan.Name;VF_e_34
prodnum;ABu6ngAzYWLWrYsA
vehiclecode;3
robot.MessplanID;3
text;25.6.22 20:55
MeasPoint.Name;Dimension.Name;Dimension.Value;Dimension.Unit;Dimension.Classification;MeasPlan.Rating;MeasPoint.Nominal;Meas.Date;Meas.Time;Tolerance.Name.0;Tolerance.Lower.0;Tolerance.Upper.0
FR_11R;G;inv.;mm;UNCLASSIFIED;1;2.000;20220719;201313;OK;-2.000;1.000
FR_12R;F;-0.341;mm;OK;1;-0.500;20220719;201316;OK;-0.500;0.500
FR_12R;G;1.363;mm;Rejected;1;0.500;20220719;201316;OK;-0.500;0.500
FR_9_1R;F;-0.631;mm;OK;1;0.000;20220719;201320;OK;-1.000;1.000
FR_9_1R;G;3.704;mm;OK;1;3.500;20220719;201320;OK;-1.200;1.200
FR_9_2R;F;-0.597;mm;OK;1;0.000;20220719;201322;OK;-1.000;1.000
FR_9_2R;G;2.876;mm;OK;1;3.500;20220719;201322;OK;-1.200;1.200
FR_13R;G;0.729;mm;OK;1;0.500;20220719;201326;OK;-0.500;0.500
SW_34_1R;F;-0.186;mm;OK;1;0.000;20220719;201329;OK;-1.000;1.000
SW_34_1R;G;4.975;mm;OK;1;4.000;20220719;201329;OK;-1.000;1.000
SW_34_2R;F;-0.774;mm;OK;1;0.000;20220719;201331;OK;-1.000;1.000
SW_34_2R;G;4.882;mm;OK;1;4.000;20220719;201331;OK;-1.000;1.000
FR_7R;G;inv.;mm;UNCLASSIFIED;1;4.000;20220719;201332;OK;-1.500;1.500
FR_6R;F;0.042;mm;OK;1;0.000;20220719;201335;OK;-0.500;0.500
FR_6R;G;0.000;mm;OK;1;0.500;20220719;201335;OK;-0.500;0.500
SW_6R;G;0.589;mm;Rejected;1;4.500;20220719;201345;OK;-1.200;1.200
SW_9R;F;0.201;mm;OK;1;0.000;20220719;201349;OK;-1.000;1.000
SW_9R;G;4.537;mm;OK;1;4.000;20220719;201349;OK;-1.000;1.000
SW_12R;G;inv.;mm;UNCLASSIFIED;1;4.500;20220719;201351;OK;-1.200;1.200
FL_11_1R;F;2.161;mm;Rejected;1;-0.500;20220719;201404;OK;-1.000;1.000
FL_11_1R;G;2.886;mm;OK;1;3.000;20220719;201404;OK;-1.000;1.000
FL_11_2R;F;0.985;mm;Rejected;1;-0.500;20220719;201407;OK;-1.000;1.000
FL_11_2R;G;1.551;mm;Rejected;1;3.000;20220719;201407;OK;-1.000;1.000
FL_11_3R;F;0.805;mm;Rejected;1;-0.500;20220719;201409;OK;-1.000;1.000
FL_11_3R;G;2.146;mm;OK;1;3.000;20220719;201409;OK;-1.000;1.000
FL_11_4R;F;1.121;mm;Rejected;1;-0.500;20220719;201412;OK;-1.000;1.000
FL_11_4R;G;2.633;mm;OK;1;3.000;20220719;201412;OK;-1.000;1.000
RF_26R;F;-2.400;mm;Rejected;1;-1.000;20220719;201416;OK;-1.000;1.000
RF_26R;G;5.875;mm;Rejected;1;7.000;20220719;201416;OK;-1.000;1.000
RF_27R;F;-0.851;mm;Rejected;1;0.000;20220719;201418;OK;-0.500;0.500
RF_27R;G;inv.;mm;UNCLASSIFIED;1;0.500;20220719;201418;OK;-0.500;2.000
SW_29R;G;0.460;mm;OK;1;0.500;20220719;201302;OK;-0.500;0.500
SW_27_1R;F;0.082;mm;OK;1;0.000;20220719;201306;OK;-1.000;1.000
SW_27_1R;G;3.806;mm;OK;1;4.000;20220719;201306;OK;-1.000;1.000
SW_27_2R;F;1.196;mm;Rejected;1;0.000;20220719;201308;OK;-1.000;1.000
SW_27_2R;G;3.936;mm;OK;1;4.000;20220719;201308;OK;-1.000;1.000
SW_25R;G;0.787;mm;OK;1;0.500;20220719;201311;OK;-0.500;0.500
SW_19R;G;0.503;mm;OK;1;0.500;20220719;201318;OK;-0.500;0.500
SW_17_1R;F;-0.573;mm;OK;1;0.000;20220719;201322;OK;-1.000;1.000
SW_17_1R;G;4.124;mm;OK;1;4.000;20220719;201322;OK;-1.000;1.000
SW_17_2R;F;0.518;mm;OK;1;0.000;20220719;201324;OK;-1.000;1.000
SW_17_2R;G;3.440;mm;OK;1;4.000;20220719;201324;OK;-1.000;1.000
SW_16R;F;0.393;mm;OK;1;0.000;20220719;201325;OK;-1.000;1.000
SW_16R;G;2.754;mm;OK;1;4.000;20220719;201325;OK;-2.000;1.000
RF_1_1R;F;0.296;mm;Rejected;1;-1.500;20220719;201331;OK;-1.000;1.000
RF_1_1R;G;inv.;mm;UNCLASSIFIED;1;7.000;20220719;201331;OK;-1.500;1.500
RF_1_2R;F;0.549;mm;Rejected;1;-1.500;20220719;201334;OK;-1.000;1.000
RF_1_2R;G;5.018;mm;OK;1;5.000;20220719;201334;OK;-1.500;1.500
RR_2_1R;F;inv.;mm;UNCLASSIFIED;1;-1.000;20220719;201335;OK;-1.000;1.000
RR_2_1R;G;12.584;mm;Rejected;1;2.000;20220719;201335;OK;-1.000;1.000
RR_2_2R;F;0.373;mm;Rejected;1;-1.000;20220719;201336;OK;-1.000;1.000
RR_2_2R;G;2.857;mm;OK;1;2.000;20220719;201336;OK;-1.000;1.000
RR_4R;F;-0.343;mm;OK;1;-1.000;20220719;201339;OK;-1.000;1.000
RR_4R;G;2.839;mm;OK;1;2.000;20220719;201339;OK;-1.000;1.000
RR_6_1R;F;-0.354;mm;Rejected;1;0.500;20220719;201341;OK;-0.500;1.000
RR_6_1R;G;0.000;mm;OK;1;0.500;20220719;201341;OK;-0.500;1.000
RR_6_2R;F;-0.626;mm;Rejected;1;0.500;20220719;201344;OK;-0.500;1.000
RR_6_2R;G;0.083;mm;OK;1;0.500;20220719;201344;OK;-0.500;1.000
RR_9R;G;0.571;mm;OK;1;0.500;20220719;201346;OK;-0.500;0.500
RR_7_1R;G;4.242;mm;Rejected;1;2.000;20220719;201348;OK;-1.000;1.000
RR_7_2R;G;3.098;mm;Rejected;1;2.000;20220719;201349;OK;-1.000;1.000
RR_20_4R;G;1.348;mm;OK;1;1.000;20220719;201352;OK;-1.000;1.000
RR_20_1R;G;1.303;mm;OK;1;1.000;20220719;201355;OK;-1.000;1.000
RR_5R;G;inv.;mm;UNCLASSIFIED;1;4.500;20220719;201356;OK;-1.200;1.200
RR_12_1R;F;-4.395;mm;OK;1;-4.000;20220719;201400;OK;-1.200;1.200
RR_12_1R;G;4.084;mm;OK;1;4.500;20220719;201400;OK;-3.000;1.200
RR_12_2R;F;-3.204;mm;OK;1;-4.000;20220719;201401;OK;-1.200;1.200
RR_12_2R;G;3.709;mm;OK;1;4.500;20220719;201401;OK;-3.000;1.200
