MeasPlan.Name;VF_e_34
prodnum;ABu6ngAzYWLQRpgA
vehiclecode;3
robot.MessplanID;3
text;25.6.22 20:55
MeasPoint.Name;Dimension.Name;Dimension.Value;Dimension.Unit;Dimension.Classification;MeasPlan.Rating;MeasPoint.Nominal;Meas.Date;Meas.Time;Tolerance.Name.0;Tolerance.Lower.0;Tolerance.Upper.0
FR_5R;G;inv.;mm;UNCLASSIFIED;1;7.000;20220714;234022;OK;-1.500;1.500
FR_11R;G;inv.;mm;UNCLASSIFIED;1;2.000;20220714;234024;OK;-2.000;1.000
FR_12R;F;-0.196;mm;OK;1;-0.500;20220714;234026;OK;-0.500;0.500
FR_12R;G;1.364;mm;Rejected;1;0.500;20220714;234026;OK;-0.500;0.500
FR_9_1R;F;-0.531;mm;OK;1;0.000;20220714;234029;OK;-1.000;1.000
FR_9_1R;G;3.704;mm;OK;1;3.500;20220714;234029;OK;-1.200;1.200
FR_9_2R;F;-0.535;mm;OK;1;0.000;20220714;234035;OK;-1.000;1.000
FR_9_2R;G;2.938;mm;OK;1;3.500;20220714;234035;OK;-1.200;1.200
FR_13R;G;0.759;mm;OK;1;0.500;20220714;234038;OK;-0.500;0.500
SW_34_1R;F;-0.078;mm;OK;1;0.000;20220714;234039;OK;-1.000;1.000
SW_34_1R;G;5.021;mm;Rejected;1;4.000;20220714;234039;OK;-1.000;1.000
SW_34_2R;F;-0.740;mm;OK;1;0.000;20220714;234041;OK;-1.000;1.000
SW_34_2R;G;4.833;mm;OK;1;4.000;20220714;234041;OK;-1.000;1.000
FR_7R;G;6.459;mm;Rejected;1;4.000;20220714;234044;OK;-1.500;1.500
FR_6R;F;0.028;mm;OK;1;0.000;20220714;234046;OK;-0.500;0.500
FR_6R;G;0.085;mm;OK;1;0.500;20220714;234046;OK;-0.500;0.500
SW_6R;G;0.658;mm;Rejected;1;4.500;20220714;234056;OK;-1.200;1.200
SW_9R;F;0.204;mm;OK;1;0.000;20220714;234059;OK;-1.000;1.000
SW_9R;G;4.585;mm;OK;1;4.000;20220714;234059;OK;-1.000;1.000
SW_12R;G;3.731;mm;OK;1;4.500;20220714;234102;OK;-1.200;1.200
FL_11_1R;F;2.163;mm;Rejected;1;-0.500;20220714;234115;OK;-1.000;1.000
FL_11_1R;G;2.881;mm;OK;1;3.000;20220714;234115;OK;-1.000;1.000
