MeasPlan.Name;VF_e_34
prodnum;ABu6ngAxcGLN2sA
vehiclecode;3
robot.MessplanID;3
text;25.6.22 20:55
MeasPoint.Name;Dimension.Name;Dimension.Value;Dimension.Unit;Dimension.Classification;MeasPlan.Rating;MeasPoint.Nominal;Meas.Date;Meas.Time;Tolerance.Name.0;Tolerance.Lower.0;Tolerance.Upper.0
FR_23R;G;inv.;mm;UNCLASSIFIED;1;0.000;20220713;055454;OK;0.000;0.000
FR_5R;G;inv.;mm;UNCLASSIFIED;1;7.000;20220713;055458;OK;-1.500;1.500
FR_11R;G;1.098;mm;OK;1;2.000;20220713;055500;OK;-2.000;1.000
FR_12R;F;0.364;mm;Rejected;1;-0.500;20220713;055504;OK;-0.500;0.500
FR_12R;G;0.595;mm;OK;1;0.500;20220713;055504;OK;-0.500;0.500
FR_9_1R;F;0.310;mm;OK;1;0.000;20220713;055506;OK;-1.000;1.000
FR_9_1R;G;4.363;mm;OK;1;3.500;20220713;055506;OK;-1.200;1.200
FR_9_2R;F;-0.408;mm;OK;1;0.000;20220713;055509;OK;-1.000;1.000
FR_9_2R;G;3.924;mm;OK;1;3.500;20220713;055509;OK;-1.200;1.200
FR_13R;G;0.919;mm;OK;1;0.500;20220713;055513;OK;-0.500;0.500
SW_34_1R;F;-0.584;mm;OK;1;0.000;20220713;055516;OK;-1.000;1.000
SW_34_1R;G;4.486;mm;OK;1;4.000;20220713;055516;OK;-1.000;1.000
SW_34_2R;F;-0.601;mm;OK;1;0.000;20220713;055519;OK;-1.000;1.000
SW_34_2R;G;4.428;mm;OK;1;4.000;20220713;055519;OK;-1.000;1.000
FR_7R;G;0.645;mm;Rejected;1;4.000;20220713;055521;OK;-1.500;1.500
FR_6R;F;0.035;mm;OK;1;0.000;20220713;055524;OK;-0.500;0.500
FR_6R;G;0.006;mm;OK;1;0.500;20220713;055524;OK;-0.500;0.500
SW_6R;G;3.855;mm;OK;1;4.500;20220713;055534;OK;-1.200;1.200
SW_9R;F;0.088;mm;OK;1;0.000;20220713;055537;OK;-1.000;1.000
SW_9R;G;4.354;mm;OK;1;4.000;20220713;055537;OK;-1.000;1.000
SW_12R;G;inv.;mm;UNCLASSIFIED;1;4.500;20220713;055539;OK;-1.200;1.200
FL_11_1R;F;1.331;mm;Rejected;1;-0.500;20220713;055552;OK;-1.000;1.000
FL_11_1R;G;2.847;mm;OK;1;3.000;20220713;055552;OK;-1.000;1.000
FL_11_2R;F;1.875;mm;Rejected;1;-0.500;20220713;055554;OK;-1.000;1.000
FL_11_2R;G;1.795;mm;Rejected;1;3.000;20220713;055554;OK;-1.000;1.000
FL_11_3R;F;1.108;mm;Rejected;1;-0.500;20220713;055556;OK;-1.000;1.000
FL_11_3R;G;2.423;mm;OK;1;3.000;20220713;055556;OK;-1.000;1.000
FL_11_4R;F;1.399;mm;Rejected;1;-0.500;20220713;055558;OK;-1.000;1.000
FL_11_4R;G;2.285;mm;OK;1;3.000;20220713;055558;OK;-1.000;1.000
RF_26R;F;-0.808;mm;OK;1;-1.000;20220713;055602;OK;-1.000;1.000
RF_26R;G;7.189;mm;OK;1;7.000;20220713;055602;OK;-1.000;1.000
RF_27R;F;-0.527;mm;Rejected;1;0.000;20220713;055605;OK;-0.500;0.500
RF_27R;G;inv.;mm;UNCLASSIFIED;1;0.500;20220713;055605;OK;-0.500;2.000
SW_29R;G;0.000;mm;OK;1;0.500;20220713;055450;OK;-0.500;0.500
SW_27_1R;F;0.391;mm;OK;1;0.000;20220713;055453;OK;-1.000;1.000
SW_27_1R;G;3.918;mm;OK;1;4.000;20220713;055453;OK;-1.000;1.000
SW_27_2R;F;0.756;mm;OK;1;0.000;20220713;055455;OK;-1.000;1.000
SW_27_2R;G;3.882;mm;OK;1;4.000;20220713;055455;OK;-1.000;1.000
SW_25R;G;0.728;mm;OK;1;0.500;20220713;055458;OK;-0.500;0.500
SW_19R;G;1.183;mm;Rejected;1;0.500;20220713;055506;OK;-0.500;0.500
SW_17_1R;F;-0.935;mm;OK;1;0.000;20220713;055509;OK;-1.000;1.000
SW_17_1R;G;4.246;mm;OK;1;4.000;20220713;055509;OK;-1.000;1.000
SW_17_2R;F;0.941;mm;OK;1;0.000;20220713;055512;OK;-1.000;1.000
SW_17_2R;G;3.419;mm;OK;1;4.000;20220713;055512;OK;-1.000;1.000
SW_16R;F;-0.182;mm;OK;1;0.000;20220713;055513;OK;-1.000;1.000
SW_16R;G;3.147;mm;OK;1;4.000;20220713;055513;OK;-2.000;1.000
RF_1_1R;F;0.585;mm;Rejected;1;-1.500;20220713;055518;OK;-1.000;1.000
RF_1_1R;G;inv.;mm;UNCLASSIFIED;1;7.000;20220713;055518;OK;-1.500;1.500
RF_1_2R;F;0.389;mm;Rejected;1;-1.500;20220713;055521;OK;-1.000;1.000
RF_1_2R;G;6.247;mm;OK;1;5.000;20220713;055521;OK;-1.500;1.500
RR_2_1R;F;inv.;mm;UNCLASSIFIED;1;-1.000;20220713;055524;OK;-1.000;1.000
RR_2_1R;G;11.644;mm;Rejected;1;2.000;20220713;055524;OK;-1.000;1.000
RR_2_2R;F;inv.;mm;UNCLASSIFIED;1;-1.000;20220713;055525;OK;-1.000;1.000
RR_2_2R;G;23.510;mm;Rejected;1;2.000;20220713;055525;OK;-1.000;1.000
RR_4R;F;-1.523;mm;OK;1;-1.000;20220713;055528;OK;-1.000;1.000
RR_4R;G;1.895;mm;OK;1;2.000;20220713;055528;OK;-1.000;1.000
RR_6_1R;F;0.237;mm;OK;1;0.500;20220713;055530;OK;-0.500;1.000
RR_6_1R;G;0.000;mm;OK;1;0.500;20220713;055530;OK;-0.500;1.000
RR_6_2R;F;-0.688;mm;Rejected;1;0.500;20220713;055533;OK;-0.500;1.000
RR_6_2R;G;0.279;mm;OK;1;0.500;20220713;055533;OK;-0.500;1.000
RR_9R;G;0.375;mm;OK;1;0.500;20220713;055535;OK;-0.500;0.500
RR_7_1R;G;2.630;mm;OK;1;2.000;20220713;055537;OK;-1.000;1.000
RR_7_2R;G;2.188;mm;OK;1;2.000;20220713;055539;OK;-1.000;1.000
RR_20_4R;G;1.717;mm;OK;1;1.000;20220713;055541;OK;-1.000;1.000
RR_20_1R;G;inv.;mm;UNCLASSIFIED;1;1.000;20220713;055542;OK;-1.000;1.000
RR_5R;G;5.568;mm;OK;1;4.500;20220713;055544;OK;-1.200;1.200
RR_12_1R;F;-3.797;mm;OK;1;-4.000;20220713;055548;OK;-1.200;1.200
RR_12_1R;G;4.191;mm;OK;1;4.500;20220713;055548;OK;-3.000;1.200
RR_12_2R;F;-2.636;mm;Rejected;1;-4.000;20220713;055550;OK;-1.200;1.200
RR_12_2R;G;4.421;mm;OK;1;4.500;20220713;055550;OK;-3.000;1.200
