MeasPlan.Name;VF_e_34
prodnum;ABu6ngAzVGK0v4A
vehiclecode;3
robot.MessplanID;3
text;25.6.22 20:55
MeasPoint.Name;Dimension.Name;Dimension.Value;Dimension.Unit;Dimension.Classification;MeasPlan.Rating;MeasPoint.Nominal;Meas.Date;Meas.Time;Tolerance.Name.0;Tolerance.Lower.0;Tolerance.Upper.0
FR_23R;F;inv.;mm;UNCLASSIFIED;1;0.000;20220701;175828;OK;0.000;0.000
FR_23R;G;inv.;mm;UNCLASSIFIED;1;0.000;20220701;175828;OK;0.000;0.000
FR_5R;G;7.949;mm;OK;1;7.000;20220701;175832;OK;-1.500;1.500
FR_11R;G;inv.;mm;UNCLASSIFIED;1;2.000;20220701;175834;OK;-2.000;1.000
FR_12R;F;-0.282;mm;OK;1;-0.500;20220701;175837;OK;-0.500;0.500
FR_12R;G;1.528;mm;Rejected;1;0.500;20220701;175837;OK;-0.500;0.500
FR_9_1R;F;0.662;mm;OK;1;0.000;20220701;175839;OK;-1.000;1.000
FR_9_1R;G;4.556;mm;OK;1;3.500;20220701;175839;OK;-1.200;1.200
FR_9_2R;F;-0.303;mm;OK;1;0.000;20220701;175842;OK;-1.000;1.000
FR_9_2R;G;3.929;mm;OK;1;3.500;20220701;175842;OK;-1.200;1.200
FR_13R;G;1.302;mm;Rejected;1;0.500;20220701;175845;OK;-0.500;0.500
SW_34_1R;F;-0.696;mm;OK;1;0.000;20220701;175848;OK;-1.000;1.000
SW_34_1R;G;4.504;mm;OK;1;4.000;20220701;175848;OK;-1.000;1.000
SW_34_2R;F;-0.403;mm;OK;1;0.000;20220701;175850;OK;-1.000;1.000
SW_34_2R;G;4.207;mm;OK;1;4.000;20220701;175850;OK;-1.000;1.000
FR_7R;G;0.560;mm;Rejected;1;4.000;20220701;175852;OK;-1.500;1.500
FR_6R;F;0.030;mm;OK;1;0.000;20220701;175854;OK;-0.500;0.500
FR_6R;G;0.432;mm;OK;1;0.500;20220701;175854;OK;-0.500;0.500
SW_6R;G;3.872;mm;OK;1;4.500;20220701;175906;OK;-1.200;1.200
SW_9R;F;0.497;mm;OK;1;0.000;20220701;175909;OK;-1.000;1.000
SW_9R;G;3.762;mm;OK;1;4.000;20220701;175909;OK;-1.000;1.000
SW_12R;G;2.954;mm;Rejected;1;4.500;20220701;175912;OK;-1.200;1.200
FL_11_1R;F;2.771;mm;Rejected;1;-0.500;20220701;175926;OK;-1.000;1.000
FL_11_1R;G;3.384;mm;OK;1;3.000;20220701;175926;OK;-1.000;1.000
FL_11_2R;F;0.659;mm;Rejected;1;-0.500;20220701;175928;OK;-1.000;1.000
FL_11_2R;G;1.342;mm;Rejected;1;3.000;20220701;175928;OK;-1.000;1.000
FL_11_3R;F;0.759;mm;Rejected;1;-0.500;20220701;175930;OK;-1.000;1.000
FL_11_3R;G;0.963;mm;Rejected;1;3.000;20220701;175930;OK;-1.000;1.000
FL_11_4R;F;0.738;mm;Rejected;1;-0.500;20220701;175932;OK;-1.000;1.000
FL_11_4R;G;3.701;mm;OK;1;3.000;20220701;175932;OK;-1.000;1.000
RF_26R;F;-0.296;mm;OK;1;-1.000;20220701;175936;OK;-1.000;1.000
RF_26R;G;6.223;mm;OK;1;7.000;20220701;175936;OK;-1.000;1.000
RF_27R;F;-0.363;mm;OK;1;0.000;20220701;175938;OK;-0.500;0.500
RF_27R;G;inv.;mm;UNCLASSIFIED;1;0.500;20220701;175938;OK;-0.500;2.000
SW_29R;G;0.483;mm;OK;1;0.500;20220701;175823;OK;-0.500;0.500
SW_27_1R;F;0.286;mm;OK;1;0.000;20220701;175826;OK;-1.000;1.000
SW_27_1R;G;3.987;mm;OK;1;4.000;20220701;175826;OK;-1.000;1.000
SW_27_2R;F;0.708;mm;OK;1;0.000;20220701;175830;OK;-1.000;1.000
