MeasPlan.Name;VF_e_34
prodnum;ABu6ngAzSWK0kwA
vehiclecode;3
robot.MessplanID;3
text;25.6.22 20:55
MeasPoint.Name;Dimension.Name;Dimension.Value;Dimension.Unit;Dimension.Classification;MeasPlan.Rating;MeasPoint.Nominal;Meas.Date;Meas.Time;Tolerance.Name.0;Tolerance.Lower.0;Tolerance.Upper.0
FR_23R;G;1.626;mm;Rejected;1;0.000;20220701;175530;OK;0.000;0.000
FR_5R;G;9.172;mm;Rejected;1;7.000;20220701;175533;OK;-1.500;1.500
FR_11R;G;inv.;mm;UNCLASSIFIED;1;2.000;20220701;175536;OK;-2.000;1.000
FR_12R;F;-0.131;mm;OK;1;-0.500;20220701;175538;OK;-0.500;0.500
FR_12R;G;1.243;mm;Rejected;1;0.500;20220701;175538;OK;-0.500;0.500
FR_9_1R;F;2.850;mm;Rejected;1;0.000;20220701;175542;OK;-1.000;1.000
FR_9_1R;G;5.405;mm;Rejected;1;3.500;20220701;175542;OK;-1.200;1.200
FR_9_2R;F;1.026;mm;Rejected;1;0.000;20220701;175545;OK;-1.000;1.000
FR_9_2R;G;5.089;mm;Rejected;1;3.500;20220701;175545;OK;-1.200;1.200
FR_13R;G;0.679;mm;OK;1;0.500;20220701;175548;OK;-0.500;0.500
SW_34_1R;F;-0.677;mm;OK;1;0.000;20220701;175551;OK;-1.000;1.000
SW_34_1R;G;5.084;mm;Rejected;1;4.000;20220701;175551;OK;-1.000;1.000
SW_34_2R;F;0.393;mm;OK;1;0.000;20220701;175553;OK;-1.000;1.000
SW_34_2R;G;4.878;mm;OK;1;4.000;20220701;175553;OK;-1.000;1.000
FR_7R;G;7.672;mm;Rejected;1;4.000;20220701;175556;OK;-1.500;1.500
FR_6R;F;0.302;mm;OK;1;0.000;20220701;175558;OK;-0.500;0.500
FR_6R;G;0.766;mm;OK;1;0.500;20220701;175558;OK;-0.500;0.500
SW_6R;G;inv.;mm;UNCLASSIFIED;1;4.500;20220701;175607;OK;-1.200;1.200
SW_9R;F;0.100;mm;OK;1;0.000;20220701;175611;OK;-1.000;1.000
SW_9R;G;3.607;mm;OK;1;4.000;20220701;175611;OK;-1.000;1.000
SW_12R;G;4.269;mm;OK;1;4.500;20220701;175613;OK;-1.200;1.200
FL_11_1R;F;3.811;mm;Rejected;1;-0.500;20220701;175625;OK;-1.000;1.000
FL_11_1R;G;3.676;mm;OK;1;3.000;20220701;175625;OK;-1.000;1.000
FL_11_2R;F;2.184;mm;Rejected;1;-0.500;20220701;175628;OK;-1.000;1.000
FL_11_2R;G;inv.;mm;UNCLASSIFIED;1;3.000;20220701;175628;OK;-1.000;1.000
FL_11_3R;F;0.949;mm;Rejected;1;-0.500;20220701;175630;OK;-1.000;1.000
FL_11_3R;G;1.428;mm;Rejected;1;3.000;20220701;175630;OK;-1.000;1.000
FL_11_4R;F;2.892;mm;Rejected;1;-0.500;20220701;175632;OK;-1.000;1.000
FL_11_4R;G;3.076;mm;OK;1;3.000;20220701;175632;OK;-1.000;1.000
RF_26R;F;-1.954;mm;OK;1;-1.000;20220701;175636;OK;-1.000;1.000
RF_26R;G;6.101;mm;OK;1;7.000;20220701;175636;OK;-1.000;1.000
RF_27R;F;-0.747;mm;Rejected;1;0.000;20220701;175638;OK;-0.500;0.500
RF_27R;G;inv.;mm;UNCLASSIFIED;1;0.500;20220701;175638;OK;-0.500;2.000
SW_29R;G;0.000;mm;OK;1;0.500;20220701;175523;OK;-0.500;0.500
SW_27_1R;F;-0.348;mm;OK;1;0.000;20220701;175526;OK;-1.000;1.000
SW_27_1R;G;3.785;mm;OK;1;4.000;20220701;175526;OK;-1.000;1.000
SW_27_2R;F;0.618;mm;OK;1;0.000;20220701;175529;OK;-1.000;1.000
SW_27_2R;G;4.009;mm;OK;1;4.000;20220701;175529;OK;-1.000;1.000
SW_25R;G;0.896;mm;OK;1;0.500;20220701;175531;OK;-0.500;0.500
SW_19R;G;0.574;mm;OK;1;0.500;20220701;175539;OK;-0.500;0.500
SW_17_1R;F;-0.962;mm;OK;1;0.000;20220701;175542;OK;-1.000;1.000
SW_17_1R;G;4.157;mm;OK;1;4.000;20220701;175542;OK;-1.000;1.000
SW_17_2R;F;-0.077;mm;OK;1;0.000;20220701;175544;OK;-1.000;1.000
SW_17_2R;G;3.502;mm;OK;1;4.000;20220701;175544;OK;-1.000;1.000
SW_16R;F;inv.;mm;UNCLASSIFIED;1;0.000;20220701;175546;OK;-1.000;1.000
SW_16R;G;inv.;mm;UNCLASSIFIED;1;4.000;20220701;175546;OK;-2.000;1.000
RF_1_1R;F;-0.513;mm;OK;1;-1.500;20220701;175552;OK;-1.000;1.000
RF_1_1R;G;5.724;mm;OK;1;7.000;20220701;175552;OK;-1.500;1.500
RF_1_2R;F;-0.652;mm;OK;1;-1.500;20220701;175555;OK;-1.000;1.000
RF_1_2R;G;3.605;mm;OK;1;5.000;20220701;175555;OK;-1.500;1.500
RR_2_1R;F;-0.408;mm;OK;1;-1.000;20220701;175557;OK;-1.000;1.000
RR_2_1R;G;10.796;mm;Rejected;1;2.000;20220701;175557;OK;-1.000;1.000
RR_2_2R;F;inv.;mm;UNCLASSIFIED;1;-1.000;20220701;175600;OK;-1.000;1.000
RR_2_2R;G;12.726;mm;Rejected;1;2.000;20220701;175600;OK;-1.000;1.000
RR_4R;F;-1.439;mm;OK;1;-1.000;20220701;175601;OK;-1.000;1.000
RR_4R;G;1.128;mm;OK;1;2.000;20220701;175601;OK;-1.000;1.000
RR_6_1R;F;-0.013;mm;Rejected;1;0.500;20220701;175604;OK;-0.500;1.000
RR_6_1R;G;inv.;mm;UNCLASSIFIED;1;0.500;20220701;175604;OK;-0.500;1.000
RR_6_2R;F;-0.332;mm;Rejected;1;0.500;20220701;175606;OK;-0.500;1.000
RR_6_2R;G;0.458;mm;OK;1;0.500;20220701;175606;OK;-0.500;1.000
RR_9R;G;0.902;mm;OK;1;0.500;20220701;175609;OK;-0.500;0.500
RR_7_1R;G;3.160;mm;Rejected;1;2.000;20220701;175610;OK;-1.000;1.000
RR_7_2R;G;3.852;mm;Rejected;1;2.000;20220701;175613;OK;-1.000;1.000
RR_20_4R;G;4.523;mm;Rejected;1;1.000;20220701;175615;OK;-1.000;1.000
RR_20_1R;G;inv.;mm;UNCLASSIFIED;1;1.000;20220701;175617;OK;-1.000;1.000
RR_5R;G;inv.;mm;UNCLASSIFIED;1;4.500;20220701;175618;OK;-1.200;1.200
RR_12_1R;F;-3.383;mm;OK;1;-4.000;20220701;175620;OK;-1.200;1.200
RR_12_1R;G;2.225;mm;OK;1;4.500;20220701;175620;OK;-3.000;1.200
RR_12_2R;F;-3.587;mm;OK;1;-4.000;20220701;175622;OK;-1.200;1.200
RR_12_2R;G;2.371;mm;OK;1;4.500;20220701;175622;OK;-3.000;1.200
