MeasPlan.Name;VF_e_34
prodnum;ABu6ngAxcGLQOz4A
vehiclecode;3
robot.MessplanID;3
text;25.6.22 20:55
MeasPoint.Name;Dimension.Name;Dimension.Value;Dimension.Unit;Dimension.Classification;MeasPlan.Rating;MeasPoint.Nominal;Meas.Date;Meas.Time;Tolerance.Name.0;Tolerance.Lower.0;Tolerance.Upper.0
FR_11R;G;inv.;mm;UNCLASSIFIED;1;2.000;20220714;225148;OK;-2.000;1.000
FR_12R;F;0.335;mm;Rejected;1;-0.500;20220714;225152;OK;-0.500;0.500
FR_12R;G;0.558;mm;OK;1;0.500;20220714;225152;OK;-0.500;0.500
FR_9_1R;F;0.350;mm;OK;1;0.000;20220714;225155;OK;-1.000;1.000
FR_9_1R;G;4.329;mm;OK;1;3.500;20220714;225155;OK;-1.200;1.200
FR_9_2R;F;-0.403;mm;OK;1;0.000;20220714;225158;OK;-1.000;1.000
FR_9_2R;G;3.915;mm;OK;1;3.500;20220714;225158;OK;-1.200;1.200
FR_13R;G;0.898;mm;OK;1;0.500;20220714;225202;OK;-0.500;0.500
SW_34_1R;F;-0.600;mm;OK;1;0.000;20220714;225206;OK;-1.000;1.000
SW_34_1R;G;4.482;mm;OK;1;4.000;20220714;225206;OK;-1.000;1.000
SW_34_2R;F;inv.;mm;UNCLASSIFIED;1;0.000;20220714;225207;OK;-1.000;1.000
SW_34_2R;G;inv.;mm;UNCLASSIFIED;1;4.000;20220714;225207;OK;-1.000;1.000
FR_7R;G;0.637;mm;Rejected;1;4.000;20220714;225209;OK;-1.500;1.500
FR_6R;F;0.036;mm;OK;1;0.000;20220714;225213;OK;-0.500;0.500
FR_6R;G;0.000;mm;OK;1;0.500;20220714;225213;OK;-0.500;0.500
SW_6R;G;3.819;mm;OK;1;4.500;20220714;225221;OK;-1.200;1.200
SW_9R;F;0.131;mm;OK;1;0.000;20220714;225225;OK;-1.000;1.000
SW_9R;G;4.221;mm;OK;1;4.000;20220714;225225;OK;-1.000;1.000
SW_12R;G;inv.;mm;UNCLASSIFIED;1;4.500;20220714;225227;OK;-1.200;1.200
FL_11_1R;F;1.295;mm;Rejected;1;-0.500;20220714;225240;OK;-1.000;1.000
FL_11_1R;G;2.829;mm;OK;1;3.000;20220714;225240;OK;-1.000;1.000
FL_11_2R;F;1.868;mm;Rejected;1;-0.500;20220714;225242;OK;-1.000;1.000
FL_11_2R;G;1.713;mm;Rejected;1;3.000;20220714;225242;OK;-1.000;1.000
FL_11_3R;F;1.139;mm;Rejected;1;-0.500;20220714;225245;OK;-1.000;1.000
FL_11_3R;G;2.376;mm;OK;1;3.000;20220714;225245;OK;-1.000;1.000
FL_11_4R;F;1.354;mm;Rejected;1;-0.500;20220714;225246;OK;-1.000;1.000
FL_11_4R;G;2.258;mm;OK;1;3.000;20220714;225246;OK;-1.000;1.000
RF_26R;F;-0.820;mm;OK;1;-1.000;20220714;225250;OK;-1.000;1.000
RF_26R;G;7.135;mm;OK;1;7.000;20220714;225250;OK;-1.000;1.000
RF_27R;F;-0.532;mm;Rejected;1;0.000;20220714;225252;OK;-0.500;0.500
RF_27R;G;inv.;mm;UNCLASSIFIED;1;0.500;20220714;225252;OK;-0.500;2.000
SW_29R;G;0.222;mm;OK;1;0.500;20220714;225138;OK;-0.500;0.500
SW_27_1R;F;0.374;mm;OK;1;0.000;20220714;225141;OK;-1.000;1.000
SW_27_1R;G;3.884;mm;OK;1;4.000;20220714;225141;OK;-1.000;1.000
SW_27_2R;F;0.791;mm;OK;1;0.000;20220714;225144;OK;-1.000;1.000
SW_27_2R;G;3.870;mm;OK;1;4.000;20220714;225144;OK;-1.000;1.000
SW_25R;G;0.728;mm;OK;1;0.500;20220714;225146;OK;-0.500;0.500
SW_19R;G;1.149;mm;Rejected;1;0.500;20220714;225154;OK;-0.500;0.500
SW_17_1R;F;-0.938;mm;OK;1;0.000;20220714;225158;OK;-1.000;1.000
SW_17_1R;G;4.255;mm;OK;1;4.000;20220714;225158;OK;-1.000;1.000
SW_17_2R;F;0.961;mm;OK;1;0.000;20220714;225200;OK;-1.000;1.000
SW_17_2R;G;3.484;mm;OK;1;4.000;20220714;225200;OK;-1.000;1.000
SW_16R;F;-0.197;mm;OK;1;0.000;20220714;225202;OK;-1.000;1.000
SW_16R;G;3.163;mm;OK;1;4.000;20220714;225202;OK;-2.000;1.000
RF_1_1R;F;0.569;mm;Rejected;1;-1.500;20220714;225206;OK;-1.000;1.000
RF_1_1R;G;inv.;mm;UNCLASSIFIED;1;7.000;20220714;225206;OK;-1.500;1.500
RF_1_2R;F;0.378;mm;Rejected;1;-1.500;20220714;225209;OK;-1.000;1.000
RF_1_2R;G;6.068;mm;OK;1;5.000;20220714;225209;OK;-1.500;1.500
RR_2_1R;F;-5.328;mm;Rejected;1;-1.000;20220714;225212;OK;-1.000;1.000
RR_2_1R;G;19.469;mm;Rejected;1;2.000;20220714;225212;OK;-1.000;1.000
RR_2_2R;F;-5.518;mm;Rejected;1;-1.000;20220714;225215;OK;-1.000;1.000
RR_2_2R;G;21.976;mm;Rejected;1;2.000;20220714;225215;OK;-1.000;1.000
RR_4R;F;inv.;mm;UNCLASSIFIED;1;-1.000;20220714;225216;OK;-1.000;1.000
RR_4R;G;2.556;mm;OK;1;2.000;20220714;225216;OK;-1.000;1.000
RR_6_1R;F;0.231;mm;OK;1;0.500;20220714;225218;OK;-0.500;1.000
RR_6_1R;G;0.000;mm;OK;1;0.500;20220714;225218;OK;-0.500;1.000
RR_6_2R;F;-0.680;mm;Rejected;1;0.500;20220714;225221;OK;-0.500;1.000
RR_6_2R;G;0.258;mm;OK;1;0.500;20220714;225221;OK;-0.500;1.000
RR_9R;G;0.361;mm;OK;1;0.500;20220714;225223;OK;-0.500;0.500
RR_7_1R;G;2.607;mm;OK;1;2.000;20220714;225226;OK;-1.000;1.000
RR_7_2R;G;2.196;mm;OK;1;2.000;20220714;225228;OK;-1.000;1.000
RR_20_4R;G;1.752;mm;OK;1;1.000;20220714;225230;OK;-1.000;1.000
RR_20_1R;G;1.861;mm;OK;1;1.000;20220714;225231;OK;-1.000;1.000
RR_5R;G;6.210;mm;Rejected;1;4.500;20220714;225233;OK;-1.200;1.200
RR_12_1R;F;-3.794;mm;OK;1;-4.000;20220714;225235;OK;-1.200;1.200
RR_12_1R;G;4.179;mm;OK;1;4.500;20220714;225235;OK;-3.000;1.200
RR_12_2R;F;-2.604;mm;Rejected;1;-4.000;20220714;225237;OK;-1.200;1.200
RR_12_2R;G;4.406;mm;OK;1;4.500;20220714;225237;OK;-3.000;1.200
